CHROM	GENE	GENENAME	TRAIT	TRAITNAME	PVAL	LOG10P	FDR	P<1e-9	ANNOTATION
8	ENSG00000147443	DOK2	p30260	Mean reticulocyte volume	1.75E-06	5.75805	0.002369561959	0	NC
7	ENSG00000077080	ACTL6B	p30020	Haemoglobin concentration	1.75E-06	5.75754	0.002369561959	0	NC
16	ENSG00000087250	MT3	p30760	HDL Cholesterol	1.80E-06	5.7454	0.002432011345	0	NC
12	ENSG00000179295	PTPN11	p30680	Calcium	1.82E-06	5.74037	0.002455583775	0	NC
12	ENSG00000166987	MBD6	p30110	Platelet distribution width	1.85E-06	5.73174	0.002500031832	0	NC
5	ENSG00000113522	RAD50	p30210	Eosinophill percentage	1.91E-06	5.71822	0.00257411497	0	NC
6	ENSG00000124508	BTN2A2	p30020	Haemoglobin concentration	1.97E-06	5.70569	0.002644368374	0	NC
18	ENSG00000152242	C18orf25	p30070	Red blood cell distribution width	1.99E-06	5.70223	0.002660403894	0	NC
6	ENSG00000096006	CRISP3	p30290	High light scatter reticulocyte percentage	2.07E-06	5.68505	0.002758885072	0	NC
5	ENSG00000164402	SEPTIN8	p30210	Eosinophill percentage	2.07E-06	5.68478	0.002758885072	0	NC
9	ENSG00000096968	JAK2	p30090	Platelet crit	2.09E-06	5.67975	0.002785697864	0	NC
2	ENSG00000079308	TNS1	p30200	Neutrophill percentage	2.11E-06	5.67618	0.002803341426	0	NC
17	ENSG00000161405	IKZF3	p30150	Eosinophill count	2.19E-06	5.65952	0.00289741948	0	NC
16	ENSG00000131143	COX4I1	p30140	Neutrophill count	2.19E-06	5.65937	0.00289741948	0	NC
16	ENSG00000131148	EMC8	p30140	Neutrophill count	2.19E-06	5.65937	0.00289741948	0	NC
7	ENSG00000106245	BUD31	p30070	Red blood cell distribution width	2.22E-06	5.65368	0.002930080999	0	NC
7	ENSG00000146830	GIGYF1	p30020	Haemoglobin concentration	2.23E-06	5.65217	0.002934738629	0	NC
4	ENSG00000170871	KIAA0232	p30180	Lymphocyte percentage	2.29E-06	5.64017	0.003011277486	0	NC
17	ENSG00000186075	ZPBP2	p30150	Eosinophill count	2.33E-06	5.63328	0.003053680993	0	NC
18	ENSG00000152234	ATP5F1A	p30070	Red blood cell distribution width	2.34E-06	5.63077	0.003063261278	0	NC
6	ENSG00000096384	HSP90AB1	p30080	Platelet count	2.34E-06	5.63029	0.003063261278	0	NC
6	ENSG00000186470	BTN3A2	p30020	Haemoglobin concentration	2.35E-06	5.62885	0.003067690322	0	NC
17	ENSG00000188895	MSL1	p30140	Neutrophill count	2.40E-06	5.62051	0.003121335908	0	NC
1	ENSG00000163565	IFI16	p30270	Mean sphered cell volume	2.54E-06	5.59512	0.003303094604	0	NC
12	ENSG00000175970	UNC119B	p30710	C-reactive protein	2.59E-06	5.58732	0.003356703818	0	NC
12	ENSG00000136048	DRAM1	p30770	IGF-1	2.59E-06	5.5859	0.00336144905	0	NC
5	ENSG00000164403	SHROOM1	p30150	Eosinophill count	2.66E-06	5.57581	0.003434088936	0	NC
12	ENSG00000089041	P2RX7	p30710	C-reactive protein	2.67E-06	5.57304	0.003449673822	0	NC
17	ENSG00000174282	ZBTB4	p30850	Testosterone	2.79E-06	5.55425	0.003595555623	0	NC
17	ENSG00000073536	NLE1	p30110	Platelet distribution width	2.92E-06	5.5349	0.003752454791	0	NC
1	ENSG00000117543	DPH5	p30200	Neutrophill percentage	2.93E-06	5.53383	0.003754796449	0	NC
5	ENSG00000205089	CCNI2	p30150	Eosinophill count	3.00E-06	5.52247	0.003847235716	0	NC
17	ENSG00000259224	SLC35G6	p30850	Testosterone	3.04E-06	5.51762	0.003882826383	0	NC
6	ENSG00000096006	CRISP3	p30300	High light scatter reticulocyte count	3.04E-06	5.51688	0.003882826383	0	NC
19	ENSG00000039650	PNKP	p30860	Total protein	3.15E-06	5.50106	0.004019525051	0	NC
17	ENSG00000181222	POLR2A	p30850	Testosterone	3.20E-06	5.4954	0.004064835303	0	NC
6	ENSG00000188056	TREML4	p30260	Mean reticulocyte volume	3.30E-06	5.48134	0.004190951246	0	NC
14	ENSG00000125954	CHURC1-FNTB	p30110	Platelet distribution width	3.40E-06	5.4688	0.004305897618	0	NC
17	ENSG00000076604	TRAF4	p30070	Red blood cell distribution width	3.41E-06	5.46768	0.004309195726	0	NC
2	ENSG00000143869	GDF7	p30640	Apolipoprotein B	3.43E-06	5.46438	0.004334212166	0	NC
12	ENSG00000173064	HECTD4	p30260	Mean reticulocyte volume	3.48E-06	5.45795	0.00439092009	0	NC
7	ENSG00000205307	SAP25	p30020	Haemoglobin concentration	3.56E-06	5.44827	0.004481798378	0	NC
19	ENSG00000130165	ELOF1	p30640	Apolipoprotein B	3.69E-06	5.43312	0.004632554172	0	NC
7	ENSG00000106333	PCOLCE	p30020	Haemoglobin concentration	3.73E-06	5.42884	0.004670034651	0	NC
7	ENSG00000078487	ZCWPW1	p30110	Platelet distribution width	3.77E-06	5.42401	0.004713799427	0	NC
7	ENSG00000091140	DLD	p30240	Reticulocyte percentage	3.83E-06	5.41704	0.004781492625	0	NC
9	ENSG00000172785	CBWD1	p30110	Platelet distribution width	3.93E-06	5.40605	0.004895276997	0	NC
22	ENSG00000131100	ATP6V1E1	p30000	White blood cell count	4.00E-06	5.39769	0.00497999587	0	NC
19	ENSG00000129347	KRI1	p30640	Apolipoprotein B	4.01E-06	5.39705	0.00497999587	0	NC
7	ENSG00000106397	PLOD3	p30010	Red blood cell count	4.03E-06	5.39484	0.004996511638	0	NC
1	ENSG00000171608	PIK3CD	p30030	Haematocrit percentage	4.08E-06	5.38952	0.005049125833	0	NC
22	ENSG00000099968	BCL2L13	p30000	White blood cell count	4.22E-06	5.37514	0.005209869565	0	NC
3	ENSG00000177646	ACAD9	p30130	Monocyte count	4.39E-06	5.35795	0.005410642842	0	NC
10	ENSG00000107438	PDLIM1	p30110	Platelet distribution width	4.44E-06	5.35288	0.005464522762	0	NC
17	ENSG00000166750	SLFN5	p30290	High light scatter reticulocyte percentage	4.54E-06	5.34297	0.005580806471	0	NC
9	ENSG00000136813	ECPAS	p30190	Monocyte percentage	4.58E-06	5.33883	0.005624358975	0	NC
7	ENSG00000172354	GNB2	p30020	Haemoglobin concentration	4.61E-06	5.33629	0.005643378639	0	NC
7	ENSG00000106330	MOSPD3	p30020	Haemoglobin concentration	4.61E-06	5.33584	0.005643378639	0	NC
6	ENSG00000182952	HMGN4	p30020	Haemoglobin concentration	4.90E-06	5.30964	0.005983830312	0	NC
11	ENSG00000149591	TAGLN	p30270	Mean sphered cell volume	4.92E-06	5.30794	0.005996815346	0	NC
17	ENSG00000141510	TP53	p30850	Testosterone	4.95E-06	5.3058	0.006008242507	0	NC
6	ENSG00000112079	STK38	p30110	Platelet distribution width	4.95E-06	5.3056	0.006008242507	0	NC
20	ENSG00000178726	THBD	p30720	Cystatin C	5.16E-06	5.28773	0.00624975244	0	NC
12	ENSG00000089248	ERP29	p30140	Neutrophill count	5.19E-06	5.28451	0.00628535027	0	NC
17	ENSG00000215041	NEURL4	p30850	Testosterone	5.21E-06	5.28357	0.006288071333	0	NC
7	ENSG00000087085	ACHE	p30010	Red blood cell count	5.36E-06	5.27105	0.006460806504	0	NC
8	ENSG00000130227	XPO7	p30260	Mean reticulocyte volume	5.48E-06	5.26137	0.006592485235	0	NC
7	ENSG00000106366	SERPINE1	p30010	Red blood cell count	5.49E-06	5.26079	0.006592485235	0	NC
7	ENSG00000106638	TBL2	p30870	Triglycerides	5.73E-06	5.24221	0.006868822813	0	NC
7	ENSG00000169871	TRIM56	p30010	Red blood cell count	5.74E-06	5.2411	0.006874589073	0	NC
7	ENSG00000121716	PILRB	p30110	Platelet distribution width	5.79E-06	5.23767	0.006917233739	0	NC
2	ENSG00000115232	ITGA4	p30190	Monocyte percentage	5.80E-06	5.23652	0.006923718975	0	NC
2	ENSG00000138100	TRIM54	p30870	Triglycerides	5.85E-06	5.23259	0.006974734528	0	NC
6	ENSG00000137168	PPIL1	p30070	Red blood cell distribution width	5.87E-06	5.23121	0.006985012649	0	NC
11	ENSG00000134574	DDB2	p30760	HDL Cholesterol	5.90E-06	5.22951	0.007000482465	0	NC
3	ENSG00000163947	ARHGEF3	p30080	Platelet count	5.96E-06	5.22498	0.007061874633	0	NC
4	ENSG00000178988	MRFAP1L1	p30200	Neutrophill percentage	6.09E-06	5.21573	0.007201671154	0	NC
12	ENSG00000111252	SH2B3	p30140	Neutrophill count	6.27E-06	5.20286	0.007405729027	0	NC
21	ENSG00000157557	ETS2	p30190	Monocyte percentage	6.28E-06	5.202	0.007407874079	0	NC
17	ENSG00000132522	GPS2	p30850	Testosterone	6.33E-06	5.19884	0.007449388168	0	NC
22	ENSG00000203618	GP1BB	p30080	Platelet count	6.38E-06	5.19521	0.007499267638	0	NC
6	ENSG00000137309	HMGA1	p30090	Platelet crit	6.44E-06	5.19112	0.007557503073	0	NC
5	ENSG00000164403	SHROOM1	p30210	Eosinophill percentage	6.46E-06	5.18964	0.007570578001	0	NC
10	ENSG00000107863	ARHGAP21	p30290	High light scatter reticulocyte percentage	6.60E-06	5.18039	0.007720598481	0	NC
12	ENSG00000179295	PTPN11	p30140	Neutrophill count	6.62E-06	5.17942	0.0077249222	0	NC
7	ENSG00000146834	MEPCE	p30110	Platelet distribution width	6.83E-06	5.16557	0.007961932214	0	NC
12	ENSG00000175203	DCTN2	p30110	Platelet distribution width	6.90E-06	5.1613	0.008027199337	0	NC
17	ENSG00000186075	ZPBP2	p30140	Neutrophill count	6.97E-06	5.15703	0.00809302396	0	NC
9	ENSG00000160326	SLC2A6	p30640	Apolipoprotein B	7.06E-06	5.15129	0.008187075717	0	NC
12	ENSG00000198270	TMEM116	p30260	Mean reticulocyte volume	7.12E-06	5.14758	0.008243620414	0	NC
5	ENSG00000205089	CCNI2	p30210	Eosinophill percentage	7.25E-06	5.13978	0.008379119024	0	NC
22	ENSG00000099953	MMP11	p30300	High light scatter reticulocyte count	7.30E-06	5.13686	0.008407805839	0	NC
22	ENSG00000099956	SMARCB1	p30300	High light scatter reticulocyte count	7.30E-06	5.13686	0.008407805839	0	NC
19	ENSG00000125652	ALKBH7	p30080	Platelet count	7.40E-06	5.13052	0.008517391444	0	NC
19	ENSG00000125651	GTF2F1	p30080	Platelet count	7.43E-06	5.12892	0.008534767974	0	NC
19	ENSG00000125650	PSPN	p30080	Platelet count	7.47E-06	5.12643	0.008569499606	0	NC
5	ENSG00000234284	ZNF879	p30260	Mean reticulocyte volume	7.49E-06	5.12573	0.008569499606	0	NC
19	ENSG00000125734	GPR108	p30080	Platelet count	7.54E-06	5.12281	0.008613191199	0	NC
19	ENSG00000125730	C3	p30080	Platelet count	7.64E-06	5.11675	0.008719947617	0	NC
19	ENSG00000125726	CD70	p30080	Platelet count	7.80E-06	5.10783	0.008886378834	0	NC
4	ENSG00000132405	TBC1D14	p30000	White blood cell count	7.90E-06	5.10233	0.008984976117	0	NC
6	ENSG00000112406	HECA	p30250	Reticulocyte count	7.95E-06	5.09944	0.009030258496	0	NC
4	ENSG00000109519	GRPEL1	p30000	White blood cell count	8.00E-06	5.09671	0.009072450055	0	NC
7	ENSG00000085514	PILRA	p30110	Platelet distribution width	8.02E-06	5.09556	0.00908176237	0	NC
9	ENSG00000107130	NCS1	p30020	Haemoglobin concentration	8.05E-06	5.09415	0.009096552348	0	NC
9	ENSG00000148308	GTF3C5	p30640	Apolipoprotein B	8.11E-06	5.09087	0.009150706988	0	NC
3	ENSG00000175792	RUVBL1	p30210	Eosinophill percentage	8.20E-06	5.08612	0.009236418632	0	NC
19	ENSG00000126457	PRMT1	p30860	Total protein	8.25E-06	5.08365	0.009263922507	0	NC
1	ENSG00000162694	EXTL2	p30200	Neutrophill percentage	8.25E-06	5.08343	0.009263922507	0	NC
6	ENSG00000137193	PIM1	p30270	Mean sphered cell volume	8.41E-06	5.07501	0.009430120701	0	NC
4	ENSG00000178988	MRFAP1L1	p30000	White blood cell count	8.54E-06	5.06849	0.009549947079	0	NC
1	ENSG00000116641	DOCK7	p30870	Triglycerides	8.56E-06	5.06748	0.009549947079	0	NC
19	ENSG00000063127	SLC6A16	p30860	Total protein	8.56E-06	5.06744	0.009549947079	0	NC
19	ENSG00000126453	BCL2L12	p30860	Total protein	8.63E-06	5.0641	0.009593026727	0	NC
19	ENSG00000126456	IRF3	p30860	Total protein	8.63E-06	5.0641	0.009593026727	0	NC
2	ENSG00000127837	AAMP	p30000	White blood cell count	8.87E-06	5.05216	0.009844749109	0	NC
17	ENSG00000239697	TNFSF12	p30850	Testosterone	8.90E-06	5.05045	0.009865201015	0	NC
4	ENSG00000179010	MRFAP1	p30200	Neutrophill percentage	8.91E-06	5.04988	0.009865201015	0	NC
19	ENSG00000104894	CD37	p30860	Total protein	9.02E-06	5.04484	0.009948820338	0	NC
10	ENSG00000107863	ARHGAP21	p30300	High light scatter reticulocyte count	9.02E-06	5.04484	0.009948820338	0	NC
17	ENSG00000108825	PTGES3L-AARSD1	p30150	Eosinophill count	9.10E-06	5.0409	0.009992132458	0	NC
17	ENSG00000198863	RUNDC1	p30150	Eosinophill count	9.10E-06	5.0409	0.009992132458	0	NC
17	ENSG00000267060	PTGES3L	p30150	Eosinophill count	9.10E-06	5.0409	0.009992132458	0	NC
4	ENSG00000109519	GRPEL1	p30200	Neutrophill percentage	9.37E-06	5.02821	0.01027225675	0	NC
4	ENSG00000132405	TBC1D14	p30200	Neutrophill percentage	9.43E-06	5.02548	0.01032082988	0	NC
5	ENSG00000154122	ANKH	p30810	Phosphate	9.45E-06	5.02442	0.01032986011	0	NC
4	ENSG00000179010	MRFAP1	p30000	White blood cell count	9.56E-06	5.01937	0.01043434817	0	NC
17	ENSG00000108309	RUNDC3A	p30270	Mean sphered cell volume	9.63E-06	5.01631	0.01049173394	0	NC
4	ENSG00000178988	MRFAP1L1	p30180	Lymphocyte percentage	9.68E-06	5.0143	0.0105239862	0	NC
18	ENSG00000101489	CELF4	p30260	Mean reticulocyte volume	9.69E-06	5.01352	0.01052650801	0	NC
6	ENSG00000164442	CITED2	p30250	Reticulocyte count	9.78E-06	5.00982	0.01060008703	0	NC
17	ENSG00000121104	FAM117A	p30260	Mean reticulocyte volume	9.81E-06	5.00811	0.01062540722	0	NC
2	ENSG00000188282	RUFY4	p30190	Monocyte percentage	9.92E-06	5.00344	0.01072365368	0	NC
7	ENSG00000176125	UFSP1	p30030	Haematocrit percentage	1.00E-05	4.99931	0.0108093858	0	NC
17	ENSG00000166750	SLFN5	p30300	High light scatter reticulocyte count	1.00E-05	4.99791	0.01082755235	0	NC
2	ENSG00000123485	HJURP	p30270	Mean sphered cell volume	1.01E-05	4.99479	0.01088881455	0	NC
4	ENSG00000186222	BLOC1S4	p30200	Neutrophill percentage	1.01E-05	4.99355	0.01090314886	0	NC
17	ENSG00000108352	RAPGEFL1	p30190	Monocyte percentage	1.02E-05	4.9908	0.01095555314	0	NC
22	ENSG00000015475	BID	p30000	White blood cell count	1.04E-05	4.98475	0.01109220028	0	NC
1	ENSG00000135845	PIGC	p30110	Platelet distribution width	1.05E-05	4.98034	0.01118824884	0	NC
15	ENSG00000051180	RAD51	p30000	White blood cell count	1.06E-05	4.97317	0.01135119172	0	NC
17	ENSG00000161940	BCL6B	p30710	C-reactive protein	1.06E-05	4.97268	0.01135119172	0	NC
2	ENSG00000150722	PPP1R1C	p30190	Monocyte percentage	1.07E-05	4.97207	0.01135119172	0	NC
17	ENSG00000161958	FGF11	p30600	Albumin	1.09E-05	4.9642	0.0115411724	0	NC
2	ENSG00000138434	ITPRID2	p30130	Monocyte count	1.09E-05	4.96122	0.01159818104	0	NC
1	ENSG00000117523	PRRC2C	p30110	Platelet distribution width	1.09E-05	4.96074	0.01159818104	0	NC
4	ENSG00000186222	BLOC1S4	p30000	White blood cell count	1.10E-05	4.95855	0.01163915261	0	NC
17	ENSG00000167447	SMG8	p30190	Monocyte percentage	1.10E-05	4.95725	0.01164333274	0	NC
2	ENSG00000076003	MCM6	p30210	Eosinophill percentage	1.10E-05	4.95708	0.01164333274	0	NC
19	ENSG00000108106	UBE2S	p30180	Lymphocyte percentage	1.14E-05	4.94339	0.01199808045	0	NC
19	ENSG00000104960	PTOV1	p30860	Total protein	1.14E-05	4.94192	0.0120206297	0	NC
22	ENSG00000099953	MMP11	p30290	High light scatter reticulocyte percentage	1.15E-05	4.93878	0.01207149528	0	NC
22	ENSG00000099956	SMARCB1	p30290	High light scatter reticulocyte percentage	1.15E-05	4.93878	0.01207149528	0	NC
2	ENSG00000127837	AAMP	p30200	Neutrophill percentage	1.18E-05	4.92753	0.01236970847	0	NC
2	ENSG00000128714	HOXD13	p30020	Haemoglobin concentration	1.20E-05	4.92041	0.01255535034	0	NC
6	ENSG00000112081	SRSF3	p30110	Platelet distribution width	1.21E-05	4.9166	0.01264704839	0	NC
2	ENSG00000079308	TNS1	p30180	Lymphocyte percentage	1.22E-05	4.91325	0.01272595829	0	NC
3	ENSG00000010319	SEMA3G	p30240	Reticulocyte percentage	1.23E-05	4.91012	0.01279890389	0	NC
6	ENSG00000170950	PGK2	p30260	Mean reticulocyte volume	1.24E-05	4.90799	0.0128315829	0	NC
2	ENSG00000115207	GTF3C2	p30870	Triglycerides	1.24E-05	4.90772	0.0128315829	0	NC
6	ENSG00000214736	TOMM6	p30260	Mean reticulocyte volume	1.25E-05	4.90328	0.01294420558	0	NC
2	ENSG00000179921	GPBAR1	p30200	Neutrophill percentage	1.26E-05	4.90018	0.01300195331	0	NC
20	ENSG00000125810	CD93	p30720	Cystatin C	1.26E-05	4.90006	0.01300195331	0	NC
12	ENSG00000111775	COX6A1	p30280	Immature reticulocyte fraction	1.26E-05	4.89804	0.01304327436	0	NC
17	ENSG00000181284	TMEM102	p30600	Albumin	1.27E-05	4.89528	0.01310706956	0	NC
19	ENSG00000105679	GAPDHS	p30070	Red blood cell distribution width	1.29E-05	4.89035	0.01323718151	0	NC
1	ENSG00000171608	PIK3CD	p30020	Haemoglobin concentration	1.29E-05	4.8887	0.01326802819	0	NC
8	ENSG00000147443	DOK2	p30270	Mean sphered cell volume	1.30E-05	4.88621	0.0133247229	0	NC
6	ENSG00000137218	FRS3	p30260	Mean reticulocyte volume	1.30E-05	4.88483	0.01334753055	0	NC
16	ENSG00000103260	METRN	p30750	Glycated haemoglobin (HbA1c)	1.31E-05	4.884	0.01335348413	0	NC
4	ENSG00000179010	MRFAP1	p30180	Lymphocyte percentage	1.31E-05	4.88165	0.01340630811	0	NC
2	ENSG00000170178	HOXD12	p30020	Haemoglobin concentration	1.34E-05	4.87375	0.01363247553	0	NC
6	ENSG00000278224	PRICKLE4	p30260	Mean reticulocyte volume	1.36E-05	4.86639	0.01384526213	0	NC
6	ENSG00000010818	HIVEP2	p30870	Triglycerides	1.38E-05	4.85955	0.01404457369	0	NC
17	ENSG00000129194	SOX15	p30860	Total protein	1.40E-05	4.85506	0.01416990243	0	NC
17	ENSG00000131759	RARA	p30140	Neutrophill count	1.41E-05	4.85126	0.01427368395	0	NC
7	ENSG00000091140	DLD	p30250	Reticulocyte count	1.41E-05	4.84951	0.01431054611	0	NC
17	ENSG00000132514	CLEC10A	p30860	Total protein	1.43E-05	4.84411	0.01445437121	0	NC
19	ENSG00000142453	CARM1	p30690	Cholesterol	1.43E-05	4.84391	0.01445437121	0	NC
3	ENSG00000010319	SEMA3G	p30250	Reticulocyte count	1.44E-05	4.84267	0.01447478306	0	NC
17	ENSG00000170175	CHRNB1	p30600	Albumin	1.44E-05	4.8408	0.01451629642	0	NC
16	ENSG00000159723	AGRP	p30760	HDL Cholesterol	1.47E-05	4.83183	0.01479791381	0	NC
17	ENSG00000170291	ELP5	p30850	Testosterone	1.48E-05	4.83091	0.01480798816	0	NC
12	ENSG00000179295	PTPN11	p30210	Eosinophill percentage	1.48E-05	4.82902	0.01484225455	0	NC
2	ENSG00000064989	CALCRL	p30150	Eosinophill count	1.48E-05	4.82866	0.01484225455	0	NC
12	ENSG00000111252	SH2B3	p30210	Eosinophill percentage	1.50E-05	4.82477	0.01495437002	0	NC
4	ENSG00000132405	TBC1D14	p30180	Lymphocyte percentage	1.56E-05	4.80752	0.0155380766	0	NC
17	ENSG00000008838	MED24	p30140	Neutrophill count	1.57E-05	4.80362	0.01565587266	0	NC
15	ENSG00000174197	MGA	p30270	Mean sphered cell volume	1.59E-05	4.79932	0.01578912947	0	NC
17	ENSG00000126351	THRA	p30190	Monocyte percentage	1.60E-05	4.79545	0.01590779454	0	NC
1	ENSG00000162695	SLC30A7	p30200	Neutrophill percentage	1.62E-05	4.79053	0.0160661804	0	NC
20	ENSG00000088320	REM1	p30150	Eosinophill count	1.66E-05	4.78012	0.01640932048	0	NC
20	ENSG00000180383	DEFB124	p30150	Eosinophill count	1.66E-05	4.78012	0.01640932048	0	NC
12	ENSG00000111252	SH2B3	p30150	Eosinophill count	1.68E-05	4.77394	0.01662095158	0	NC
17	ENSG00000131747	TOP2A	p30140	Neutrophill count	1.71E-05	4.76776	0.01683534577	0	NC
4	ENSG00000109519	GRPEL1	p30180	Lymphocyte percentage	1.72E-05	4.76526	0.016908655	0	NC
15	ENSG00000051180	RAD51	p30140	Neutrophill count	1.72E-05	4.76425	0.01692176648	0	NC
4	ENSG00000186222	BLOC1S4	p30180	Lymphocyte percentage	1.72E-05	4.7637	0.01692176648	0	NC
11	ENSG00000167346	MMP26	p30640	Apolipoprotein B	1.73E-05	4.76121	0.01694755634	0	NC
11	ENSG00000184478	OR56A3	p30640	Apolipoprotein B	1.73E-05	4.76121	0.01694755634	0	NC
11	ENSG00000280021	OR51F1	p30640	Apolipoprotein B	1.73E-05	4.76121	0.01694755634	0	NC
17	ENSG00000073536	NLE1	p30240	Reticulocyte percentage	1.75E-05	4.75753	0.01706680694	0	NC
20	ENSG00000125814	NAPB	p30720	Cystatin C	1.75E-05	4.75695	0.01706680694	0	NC
2	ENSG00000128710	HOXD10	p30020	Haemoglobin concentration	1.76E-05	4.75473	0.0171303463	0	NC
2	ENSG00000174279	EVX2	p30020	Haemoglobin concentration	1.77E-05	4.75271	0.01718623927	0	NC
12	ENSG00000089248	ERP29	p30000	White blood cell count	1.77E-05	4.75172	0.01719383686	0	NC
2	ENSG00000119866	BCL11A	p30010	Red blood cell count	1.77E-05	4.75131	0.01719383686	0	NC
17	ENSG00000005102	MEOX1	p30700	Creatinine	1.78E-05	4.74946	0.01724328608	0	NC
6	ENSG00000137309	HMGA1	p30720	Cystatin C	1.79E-05	4.74738	0.01730207143	0	NC
17	ENSG00000174327	SLC16A13	p30710	C-reactive protein	1.80E-05	4.74532	0.01736029101	0	NC
17	ENSG00000094804	CDC6	p30190	Monocyte percentage	1.86E-05	4.73138	0.01790180128	0	NC
22	ENSG00000099954	CECR2	p30000	White blood cell count	1.87E-05	4.72873	0.01798652607	0	NC
6	ENSG00000186577	SMIM29	p30130	Monocyte count	1.87E-05	4.72709	0.01802970735	0	NC
17	ENSG00000161664	ASB16	p30260	Mean reticulocyte volume	1.89E-05	4.72264	0.01818753822	0	NC
8	ENSG00000182307	C8orf33	p30690	Cholesterol	1.90E-05	4.72211	0.01818753822	0	NC
2	ENSG00000084764	MAPRE3	p30870	Triglycerides	1.90E-05	4.72059	0.01822626875	0	NC
11	ENSG00000134574	DDB2	p30130	Monocyte count	1.92E-05	4.71632	0.0183811398	0	NC
17	ENSG00000181323	SPEM1	p30860	Total protein	1.98E-05	4.70259	0.01894558069	0	NC
5	ENSG00000081189	MEF2C	p30080	Platelet count	1.99E-05	4.70195	0.01894760041	0	NC
12	ENSG00000179295	PTPN11	p30000	White blood cell count	2.03E-05	4.69296	0.01931751791	0	NC
7	ENSG00000205277	MUC12	p30010	Red blood cell count	2.03E-05	4.69196	0.01933567057	0	NC
2	ENSG00000128714	HOXD13	p30030	Haematocrit percentage	2.04E-05	4.69084	0.0193498447	0	NC
11	ENSG00000152219	ARL14EP	p30700	Creatinine	2.04E-05	4.69046	0.0193498447	0	NC
9	ENSG00000198121	LPAR1	p30190	Monocyte percentage	2.04E-05	4.68949	0.01936679744	0	NC
12	ENSG00000089248	ERP29	p30150	Eosinophill count	2.06E-05	4.68631	0.01948269072	0	NC
14	ENSG00000119707	RBM25	p30000	White blood cell count	2.07E-05	4.68316	0.01959795968	0	NC
7	ENSG00000106245	BUD31	p30750	Glycated haemoglobin (HbA1c)	2.10E-05	4.67779	0.01981497727	0	NC
11	ENSG00000149591	TAGLN	p30690	Cholesterol	2.13E-05	4.6726	0.02002613273	0	NC
1	ENSG00000117479	SLC19A2	p30770	IGF-1	2.18E-05	4.66244	0.02045203298	0	NC
14	ENSG00000258289	CHURC1	p30110	Platelet distribution width	2.18E-05	4.66229	0.02045203298	0	NC
3	ENSG00000010327	STAB1	p30870	Triglycerides	2.18E-05	4.66148	0.02046267293	0	NC
17	ENSG00000175826	CTDNEP1	p30850	Testosterone	2.20E-05	4.6581	0.0205948686	0	NC
1	ENSG00000196266	OR10J3	p30710	C-reactive protein	2.21E-05	4.6551	0.02070982699	0	NC
3	ENSG00000164086	DUSP7	p30870	Triglycerides	2.24E-05	4.64912	0.02095336124	0	NC
6	ENSG00000124762	CDKN1A	p30110	Platelet distribution width	2.24E-05	4.64886	0.02095336124	0	NC
10	ENSG00000095637	SORBS1	p30110	Platelet distribution width	2.25E-05	4.64775	0.02097893708	0	NC
4	ENSG00000179059	ZFP42	p30190	Monocyte percentage	2.28E-05	4.64131	0.02126395452	0	NC
17	ENSG00000166750	SLFN5	p30240	Reticulocyte percentage	2.34E-05	4.631	0.02174579859	0	NC
11	ENSG00000048649	RSF1	p30210	Eosinophill percentage	2.37E-05	4.62608	0.02196430459	0	NC
2	ENSG00000128713	HOXD11	p30020	Haemoglobin concentration	2.40E-05	4.6194	0.02227513383	0	NC
2	ENSG00000170178	HOXD12	p30030	Haematocrit percentage	2.41E-05	4.61804	0.02231536282	0	NC
10	ENSG00000156515	HK1	p30750	Glycated haemoglobin (HbA1c)	2.41E-05	4.6171	0.02233409435	0	NC
10	ENSG00000138180	CEP55	p30120	Lymphocyte count	2.47E-05	4.60741	0.0228078056	0	NC
12	ENSG00000179295	PTPN11	p30150	Eosinophill count	2.48E-05	4.60604	0.02284339457	0	NC
3	ENSG00000259956	RBM15B	p30210	Eosinophill percentage	2.49E-05	4.60463	0.02284339457	0	NC
12	ENSG00000111252	SH2B3	p30000	White blood cell count	2.49E-05	4.60439	0.02284339457	0	NC
2	ENSG00000115211	EIF2B4	p30870	Triglycerides	2.49E-05	4.60387	0.02284339457	0	NC
2	ENSG00000115234	SNX17	p30870	Triglycerides	2.49E-05	4.60387	0.02284339457	0	NC
19	ENSG00000125734	GPR108	p30090	Platelet crit	2.51E-05	4.6005	0.02298168881	0	NC
12	ENSG00000089248	ERP29	p30120	Lymphocyte count	2.51E-05	4.59976	0.02298168881	0	NC
11	ENSG00000149577	SIDT2	p30270	Mean sphered cell volume	2.51E-05	4.59954	0.02298168881	0	NC
17	ENSG00000006047	YBX2	p30710	C-reactive protein	2.52E-05	4.59818	0.02302363348	0	NC
9	ENSG00000044574	HSPA5	p30130	Monocyte count	2.54E-05	4.59551	0.02313537421	0	NC
3	ENSG00000085276	MECOM	p30670	Urea	2.58E-05	4.58791	0.02351310235	0	NC
19	ENSG00000125730	C3	p30090	Platelet crit	2.60E-05	4.58562	0.02360663462	0	NC
17	ENSG00000141161	UNC45B	p30250	Reticulocyte count	2.62E-05	4.58129	0.02381216912	0	NC
11	ENSG00000186174	BCL9L	p30720	Cystatin C	2.63E-05	4.58059	0.02381960597	0	NC
17	ENSG00000167858	TEKT1	p30650	Aspartate aminotransferase	2.65E-05	4.57756	0.02395526172	0	NC
